time,Fz,Mx,My,Mz
2.999999999999999889e-01,1.275349998474121094e+01,4.028647765517234802e-02,-1.706275041215121746e-03,4.706191830337047577e-03
3.099999999999999978e-01,1.215711021423339844e+01,2.575716003775596619e-02,-6.555100902915000916e-03,9.401737712323665619e-03
3.200000000000000067e-01,1.231820869445800781e+01,3.960332274436950684e-02,-4.873884317930787802e-04,1.069687865674495697e-02
3.300000000000000155e-01,1.161764526367187500e+01,2.152635715901851654e-02,-5.828823894262313843e-03,1.337974332273006439e-02
3.400000000000000244e-01,1.180158901214599609e+01,3.286366164684295654e-02,2.532786857045721263e-05,1.128904987126588821e-02
3.500000000000000333e-01,1.112509727478027344e+01,1.118578668683767319e-02,-6.089079193770885468e-03,1.163768954575061798e-02
3.599999999999999867e-01,1.140182018280029297e+01,2.245859056711196899e-02,2.154225512640550733e-04,8.616488426923751831e-03
3.699999999999999956e-01,1.081500339508056641e+01,-5.927384481765329838e-04,-6.474797148257493973e-03,8.585439063608646393e-03
3.800000000000000044e-01,1.123408412933349609e+01,1.270740665495395660e-02,4.445197409950196743e-04,4.822842776775360107e-03
3.900000000000000133e-01,1.073738002777099609e+01,-1.002724282443523407e-02,-6.635137833654880524e-03,4.692704416811466217e-03
4.000000000000000222e-01,1.130333805084228516e+01,6.478116847574710846e-03,8.948261383920907974e-04,5.958577385172247887e-04
4.100000000000000311e-01,1.085287952423095703e+01,-1.543943583965301514e-02,-6.560205947607755661e-03,1.189782400615513325e-03
4.199999999999999845e-01,1.163776397705078125e+01,5.186038557440042496e-03,1.226217136718332767e-03,-4.286225885152816772e-03
4.299999999999999933e-01,1.117799472808837891e+01,-1.613745279610157013e-02,-6.596381310373544693e-03,-2.456591697409749031e-03
4.400000000000000022e-01,1.204141998291015625e+01,6.950825452804565430e-03,1.910300925374031067e-03,-7.057992275804281235e-03
4.500000000000000111e-01,1.151526832580566406e+01,-1.441902481019496918e-02,-6.312404759228229523e-03,-3.768528578802943230e-03
4.600000000000000200e-01,1.242673492431640625e+01,1.020004972815513611e-02,2.666670363396406174e-03,-7.490518502891063690e-03
4.700000000000000289e-01,1.179320430755615234e+01,-1.184007525444030762e-02,-5.947076249867677689e-03,-3.037020796909928322e-03
4.799999999999999822e-01,1.277104568481445312e+01,1.320838090032339096e-02,2.984470920637249947e-03,-6.155591923743486404e-03
4.899999999999999911e-01,1.202260875701904297e+01,-9.889882057905197144e-03,-6.007122341543436050e-03,-1.266661100089550018e-03
5.000000000000000000e-01,1.295312118530273438e+01,1.531932037323713303e-02,3.490283852443099022e-03,-3.910343162715435028e-03
5.100000000000000089e-01,1.208565425872802734e+01,-9.411008097231388092e-03,-5.998049862682819366e-03,1.372830825857818127e-03
5.200000000000000178e-01,1.298004913330078125e+01,1.599634252488613129e-02,4.226619843393564224e-03,-1.686459057964384556e-03
5.300000000000000266e-01,1.202562141418457031e+01,-1.040539331734180450e-02,-5.292249843478202820e-03,3.398702014237642288e-03
5.400000000000000355e-01,1.291626262664794922e+01,1.527932938188314438e-02,5.511407740414142609e-03,-3.142581263091415167e-04
5.500000000000000444e-01,1.191406345367431641e+01,-1.283145043998956680e-02,-4.566270858049392700e-03,4.574567545205354691e-03
5.600000000000000533e-01,1.283295631408691406e+01,1.340355072170495987e-02,6.719648838043212891e-03,1.076960179489105940e-04
5.700000000000000622e-01,1.181573104858398438e+01,-1.609501428902149200e-02,-3.929669037461280823e-03,4.779624752700328827e-03
5.799999999999999600e-01,1.278475379943847656e+01,1.089763361960649490e-02,7.838958874344825745e-03,-3.599417395889759064e-04
5.899999999999999689e-01,1.177540111541748047e+01,-1.941363513469696045e-02,-3.361189505085349083e-03,4.161509685218334198e-03
5.999999999999999778e-01,1.280225276947021484e+01,8.589104749262332916e-03,8.828189224004745483e-03,-1.476962352171540260e-03
6.099999999999999867e-01,1.180115795135498047e+01,-2.224520221352577209e-02,-2.912410302087664604e-03,3.166849259287118912e-03
6.199999999999999956e-01,1.289537048339843750e+01,6.851276382803916931e-03,9.694557636976242065e-03,-2.755273133516311646e-03
6.300000000000000044e-01,1.187362194061279297e+01,-2.474150061607360840e-02,-2.755026565864682198e-03,2.408421132713556290e-03
6.400000000000000133e-01,1.303626537322998047e+01,5.836850032210350037e-03,1.039156038314104080e-02,-3.780237631872296333e-03
6.500000000000000222e-01,1.197526264190673828e+01,-2.653040923178195953e-02,-2.818000270053744316e-03,2.041853731498122215e-03
6.600000000000000311e-01,1.318912792205810547e+01,5.194692872464656830e-03,1.075401157140731812e-02,-4.190234001725912094e-03
6.700000000000000400e-01,1.208465766906738281e+01,-2.775834500789642334e-02,-3.163430141285061836e-03,2.162668388336896896e-03
6.800000000000000488e-01,1.333040332794189453e+01,4.872963763773441315e-03,1.074924319982528687e-02,-4.007031675428152084e-03
6.900000000000000577e-01,1.218155479431152344e+01,-2.855349332094192505e-02,-3.836432471871376038e-03,2.694661263376474380e-03
7.000000000000000666e-01,1.344655418395996094e+01,4.828005097806453705e-03,1.041299942880868912e-02,-3.337435424327850342e-03
7.099999999999999645e-01,1.226119995117187500e+01,-2.917091175913810730e-02,-4.824663046747446060e-03,3.439667867496609688e-03
7.199999999999999734e-01,1.353975486755371094e+01,4.848103504627943039e-03,9.754333645105361938e-03,-2.523402450606226921e-03
7.299999999999999822e-01,1.232589054107666016e+01,-2.952591516077518463e-02,-6.200712639838457108e-03,4.186331294476985931e-03
7.399999999999999911e-01,1.362758350372314453e+01,4.843418952077627182e-03,8.686352521181106567e-03,-2.261751331388950348e-03
7.500000000000000000e-01,1.237730216979980469e+01,-2.980932779610157013e-02,-7.852409034967422485e-03,4.547029733657836914e-03
7.600000000000000089e-01,1.369141960144042969e+01,4.834872670471668243e-03,7.437360938638448715e-03,-2.132311696186661720e-03
7.700000000000000178e-01,1.241114044189453125e+01,-2.935907244682312012e-02,-9.803700260818004608e-03,4.923699423670768738e-03
7.800000000000000266e-01,1.372929286956787109e+01,5.048609804362058640e-03,6.048692855983972549e-03,-2.464994089677929878e-03
7.900000000000000355e-01,1.243252468109130859e+01,-2.832204662263393402e-02,-1.192567497491836548e-02,5.151818506419658661e-03
8.000000000000000444e-01,1.374320793151855469e+01,5.957792047411203384e-03,4.516559652984142303e-03,-3.184707835316658020e-03
8.100000000000000533e-01,1.244356346130371094e+01,-2.780373208224773407e-02,-1.366089656949043274e-02,4.535777494311332703e-03
8.200000000000000622e-01,1.376963996887207031e+01,6.384720094501972198e-03,3.478310769423842430e-03,-4.017659928649663925e-03
8.300000000000000711e-01,1.246828842163085938e+01,-2.768151462078094482e-02,-1.488483510911464691e-02,3.909062128514051437e-03
8.399999999999999689e-01,1.378442668914794922e+01,6.040292326360940933e-03,3.214041469618678093e-03,-4.574917722493410110e-03
8.499999999999999778e-01,1.248273277282714844e+01,-2.806881070137023926e-02,-1.540448982268571854e-02,3.590175649151206017e-03
8.599999999999999867e-01,1.379393291473388672e+01,5.303346551954746246e-03,3.332706633955240250e-03,-4.729923792183399200e-03
8.699999999999999956e-01,1.249402141571044922e+01,-2.844646200537681580e-02,-1.540416851639747620e-02,3.451107302680611610e-03
8.800000000000000044e-01,1.383370876312255859e+01,3.710623830556869507e-03,3.320475108921527863e-03,-5.245721898972988129e-03
8.900000000000000133e-01,1.251848697662353516e+01,-2.911024168133735657e-02,-1.547924708575010300e-02,3.182232845574617386e-03
9.000000000000000222e-01,1.386493015289306641e+01,2.489784033969044685e-03,3.627397352829575539e-03,-5.780560430139303207e-03
9.100000000000000311e-01,1.254078578948974609e+01,-2.973904274404048920e-02,-1.532373018562793732e-02,2.780355978757143021e-03
9.200000000000000400e-01,1.387290573120117188e+01,1.821755664423108101e-03,4.283694084733724594e-03,-6.145689636468887329e-03
9.300000000000000488e-01,1.251959896087646484e+01,-2.938991598784923553e-02,-1.465325709432363510e-02,2.298822393640875816e-03
9.400000000000000577e-01,1.383848190307617188e+01,2.179182833060622215e-03,5.433029495179653168e-03,-6.553201936185359955e-03
9.500000000000000666e-01,1.247101688385009766e+01,-2.795362286269664764e-02,-1.354459859430789948e-02,1.814257702790200710e-03
9.599999999999999645e-01,1.375514411926269531e+01,3.417357569560408592e-03,6.941220723092556000e-03,-6.883188150823116302e-03
9.699999999999999734e-01,1.241705322265625000e+01,-2.571019530296325684e-02,-1.222794130444526672e-02,1.508291345089673996e-03
9.799999999999999822e-01,1.363477993011474609e+01,5.578774958848953247e-03,8.199413307011127472e-03,-7.098891306668519974e-03
9.899999999999999911e-01,1.233323383331298828e+01,-2.277266234159469604e-02,-1.102645788341760635e-02,1.398686552420258522e-03
1.000000000000000000e+00,1.353648853302001953e+01,8.285593241453170776e-03,9.546900168061256409e-03,-7.312945090234279633e-03
1.010000000000000009e+00,1.227022075653076172e+01,-1.925967633724212646e-02,-9.898875840008258820e-03,1.239320496097207069e-03
1.020000000000000018e+00,1.347594261169433594e+01,1.117840316146612167e-02,1.091157738119363785e-02,-7.499469444155693054e-03
1.030000000000000027e+00,1.223152256011962891e+01,-1.560806762427091599e-02,-8.756048046052455902e-03,1.123454072512686253e-03
1.040000000000000036e+00,1.350652790069580078e+01,1.360635645687580109e-02,1.171205099672079086e-02,-7.281678728759288788e-03
1.050000000000000044e+00,1.226046752929687500e+01,-1.265373546630144119e-02,-8.048539981245994568e-03,1.345136202871799469e-03
1.060000000000000053e+00,1.352422237396240234e+01,1.539171859622001648e-02,1.241646055132150650e-02,-7.067506667226552963e-03
1.070000000000000062e+00,1.227857875823974609e+01,-1.064420770853757858e-02,-7.507831323891878128e-03,1.664491486735641956e-03
1.080000000000000071e+00,1.351006507873535156e+01,1.617788895964622498e-02,1.298503298312425613e-02,-6.990259513258934021e-03
1.090000000000000080e+00,1.226183700561523438e+01,-9.466205723583698273e-03,-7.237562444061040878e-03,1.964950701221823692e-03
1.100000000000000089e+00,1.344891071319580078e+01,1.601156592369079590e-02,1.335417572408914566e-02,-6.879075430333614349e-03
1.110000000000000098e+00,1.220411109924316406e+01,-9.062920697033405304e-03,-7.376790978014469147e-03,2.173761371523141861e-03
1.120000000000000107e+00,1.334723949432373047e+01,1.502639427781105042e-02,1.332013029605150223e-02,-6.866858340799808502e-03
1.130000000000000115e+00,1.211620044708251953e+01,-9.276990778744220734e-03,-8.029187098145484924e-03,2.221579663455486298e-03
1.140000000000000124e+00,1.321250915527343750e+01,1.343815494328737259e-02,1.279131323099136353e-02,-7.058232091367244720e-03
1.150000000000000133e+00,1.199986457824707031e+01,-1.045824587345123291e-02,-9.118920192122459412e-03,2.609781688079237938e-03
1.159999999999999920e+00,1.305257034301757812e+01,1.107411645352840424e-02,1.168363168835639954e-02,-6.685900967568159103e-03
1.169999999999999929e+00,1.188750457763671875e+01,-1.206582039594650269e-02,-1.031612232327461243e-02,2.943699015304446220e-03
1.179999999999999938e+00,1.289890766143798828e+01,8.586039766669273376e-03,1.044895127415657043e-02,-6.401851773262023926e-03
1.189999999999999947e+00,1.178490066528320312e+01,-1.338125951588153839e-02,-1.157629489898681641e-02,3.091178135946393013e-03
1.199999999999999956e+00,1.276358985900878906e+01,6.020457949489355087e-03,9.413481689989566803e-03,-6.334274075925350189e-03
1.209999999999999964e+00,1.170174217224121094e+01,-1.464576926082372665e-02,-1.252325158566236496e-02,2.950557973235845566e-03
1.219999999999999973e+00,1.264888954162597656e+01,3.635259810835123062e-03,8.612192235887050629e-03,-6.392932031303644180e-03
1.229999999999999982e+00,1.163720798492431641e+01,-1.562612503767013550e-02,-1.317826192826032639e-02,2.648897469043731689e-03
1.239999999999999991e+00,1.254798603057861328e+01,1.607717946171760559e-03,8.012487553060054779e-03,-6.452801637351512909e-03
1.250000000000000000e+00,1.158273315429687500e+01,-1.610615663230419159e-02,-1.364805735647678375e-02,2.404003636911511421e-03
1.260000000000000009e+00,1.245357227325439453e+01,-1.637785026105120778e-04,7.713374681770801544e-03,-6.489213090389966965e-03
1.270000000000000018e+00,1.153102397918701172e+01,-1.627435535192489624e-02,-1.388725452125072479e-02,2.337169134989380836e-03
1.280000000000000027e+00,1.242537879943847656e+01,-2.074859105050563812e-03,6.612307392060756683e-03,-6.121349520981311798e-03
1.290000000000000036e+00,1.153863048553466797e+01,-1.656543090939521790e-02,-1.499119494110345840e-02,2.703679492697119713e-03
1.300000000000000044e+00,1.239490985870361328e+01,-3.852484980598092079e-03,5.482912994921207428e-03,-5.604940932244062424e-03
1.310000000000000053e+00,1.153417396545410156e+01,-1.649454422295093536e-02,-1.610111258924007416e-02,3.070318140089511871e-03
1.320000000000000062e+00,1.233412551879882812e+01,-5.253823474049568176e-03,4.650460556149482727e-03,-5.071551539003849030e-03
1.330000000000000071e+00,1.150016880035400391e+01,-1.572033204138278961e-02,-1.668920740485191345e-02,3.491541137918829918e-03
1.340000000000000080e+00,1.226181030273437500e+01,-5.505859386175870895e-03,4.282978828996419907e-03,-4.906783811748027802e-03
1.350000000000000089e+00,1.152076530456542969e+01,-1.298333890736103058e-02,-1.668934151530265808e-02,2.774372696876525879e-03
1.360000000000000098e+00,1.222563648223876953e+01,-4.325387068092823029e-03,4.462011624127626419e-03,-5.480227060616016388e-03
1.370000000000000107e+00,1.150082492828369141e+01,-1.035215798765420914e-02,-1.630992069840431213e-02,2.303965622559189796e-03
1.380000000000000115e+00,1.211871051788330078e+01,-4.028405528515577316e-03,4.952585324645042419e-03,-4.978257231414318085e-03
1.390000000000000124e+00,1.143496704101562500e+01,-8.807091042399406433e-03,-1.548627205193042755e-02,2.066320739686489105e-03
1.400000000000000133e+00,1.197416114807128906e+01,-5.576916038990020752e-03,5.811835173517465591e-03,-4.274921957403421402e-03
1.409999999999999920e+00,1.133360385894775391e+01,-8.661453612148761749e-03,-1.467612758278846741e-02,2.348224399611353874e-03
1.419999999999999929e+00,1.170197200775146484e+01,-9.050859138369560242e-03,7.111550308763980865e-03,-2.752945991232991219e-03
1.429999999999999938e+00,1.116281700134277344e+01,-1.031366642564535141e-02,-1.305523514747619629e-02,3.289505373686552048e-03
1.439999999999999947e+00,1.143372535705566406e+01,-1.286734640598297119e-02,8.851164951920509338e-03,-1.384000293910503387e-03
1.449999999999999956e+00,1.097948265075683594e+01,-1.226752810180187225e-02,-1.107268873602151871e-02,4.030140582472085953e-03
1.459999999999999964e+00,1.122428512573242188e+01,-1.574878394603729248e-02,1.074551697820425034e-02,-6.135929725132882595e-04
1.469999999999999973e+00,1.087193298339843750e+01,-1.322194561362266541e-02,-8.891416713595390320e-03,4.148493986576795578e-03
1.479999999999999982e+00,1.104656505584716797e+01,-1.801946014165878296e-02,1.207160111516714096e-02,5.212768446654081345e-04
1.489999999999999991e+00,1.080042648315429688e+01,-1.373514346778392792e-02,-7.346305064857006073e-03,4.874881822615861893e-03
1.500000000000000000e+00,1.099811935424804688e+01,-1.986386813223361969e-02,1.263237185776233673e-02,9.514325647614896297e-04
1.510000000000000009e+00,1.082657051086425781e+01,-1.365036517381668091e-02,-6.744429469108581543e-03,5.162310320883989334e-03
1.520000000000000018e+00,1.109055805206298828e+01,-2.074070647358894348e-02,1.265143230557441711e-02,-1.170062823803164065e-04
1.530000000000000027e+00,1.100978755950927734e+01,-1.247568894177675247e-02,-6.631688214838504791e-03,3.794417250901460648e-03
1.540000000000000036e+00,1.131473731994628906e+01,-1.895128563046455383e-02,1.284164190292358398e-02,-1.087470911443233490e-03
1.550000000000000044e+00,1.126394081115722656e+01,-8.549856953322887421e-03,-6.432894617319107056e-03,2.771497005596756935e-03
1.560000000000000053e+00,1.150858783721923828e+01,-1.568962261080741882e-02,1.276042405515909195e-02,-1.782359555363655090e-03
1.570000000000000062e+00,1.145995140075683594e+01,-3.505486529320478439e-03,-6.626450456678867340e-03,1.987932482734322548e-03
1.580000000000000071e+00,1.171626853942871094e+01,-1.152575388550758362e-02,1.180911716073751450e-02,-1.856762566603720188e-03
1.590000000000000080e+00,1.167033100128173828e+01,2.016844460740685463e-03,-7.813997566699981689e-03,1.713660545647144318e-03
1.600000000000000089e+00,1.182319355010986328e+01,-5.759087856858968735e-03,1.131657604128122330e-02,-2.292100107297301292e-03
1.610000000000000098e+00,1.171895980834960938e+01,9.996869601309299469e-03,-9.805706329643726349e-03,1.242321217432618141e-03
1.620000000000000107e+00,1.180074691772460938e+01,1.183667802251875401e-03,1.069062948226928711e-02,-3.041672753170132637e-03
1.630000000000000115e+00,1.169020271301269531e+01,1.875221543014049530e-02,-1.038270071148872375e-02,4.346411151345819235e-04
1.640000000000000124e+00,1.169715118408203125e+01,8.106882683932781219e-03,1.039452664554119110e-02,-3.617318579927086830e-03
1.650000000000000133e+00,1.159720802307128906e+01,2.769122086465358734e-02,-1.081774197518825531e-02,5.092356150271371007e-05
1.660000000000000142e+00,1.158932971954345703e+01,1.475306320935487747e-02,9.975872933864593506e-03,-2.908790251240134239e-03
1.669999999999999929e+00,1.147351169586181641e+01,3.522174432873725891e-02,-1.086000539362430573e-02,-4.803385818377137184e-04
1.679999999999999938e+00,1.144606018066406250e+01,2.003906853497028351e-02,1.010876800864934921e-02,-2.690541557967662811e-03
1.689999999999999947e+00,1.130078506469726562e+01,4.107883200049400330e-02,-1.048059668391942978e-02,-2.424008998787030578e-04
1.699999999999999956e+00,1.119685268402099609e+01,2.081750147044658661e-02,9.570808149874210358e-03,-2.980429911985993385e-03
1.709999999999999964e+00,1.110555076599121094e+01,4.335775598883628845e-02,-1.070036552846431732e-02,-6.881827139295637608e-04
1.719999999999999973e+00,1.099420261383056641e+01,1.724654436111450195e-02,9.279691614210605621e-03,-3.671251004561781883e-03
1.729999999999999982e+00,1.097316646575927734e+01,3.974490240216255188e-02,-1.086095813661813736e-02,-1.727056573145091534e-03
1.739999999999999991e+00,1.080036449432373047e+01,9.470161050558090210e-03,8.217371068894863129e-03,-4.664591979235410690e-03
1.750000000000000000e+00,1.084563732147216797e+01,3.233055770397186279e-02,-1.176244765520095825e-02,-2.692254027351737022e-03
1.760000000000000009e+00,1.068426895141601562e+01,-4.345674824435263872e-04,7.205949630588293076e-03,-5.316045135259628296e-03
1.770000000000000018e+00,1.079839134216308594e+01,2.366145886480808258e-02,-1.237673033028841019e-02,-2.866343827918171883e-03
1.780000000000000027e+00,1.070970821380615234e+01,-1.009572111070156097e-02,7.317821495234966278e-03,-6.222215015441179276e-03
1.790000000000000036e+00,1.088304710388183594e+01,1.669606380164623260e-02,-1.107850298285484314e-02,-3.229574766010046005e-03
1.800000000000000044e+00,1.081308269500732422e+01,-1.875725202262401581e-02,8.202231489121913910e-03,-6.533093284815549850e-03
1.810000000000000053e+00,1.106200599670410156e+01,1.005748100578784943e-02,-1.049132551997900009e-02,-2.301631029695272446e-03
1.820000000000000062e+00,1.099539756774902344e+01,-2.636893466114997864e-02,7.650316692888736725e-03,-4.431010223925113678e-03
1.830000000000000071e+00,1.127191066741943359e+01,5.904820282012224197e-03,-1.071854215115308762e-02,9.754375059856101871e-05
1.840000000000000080e+00,1.114326667785644531e+01,-3.059668652713298798e-02,6.545882672071456909e-03,-1.723487628623843193e-03
1.850000000000000089e+00,1.147517967224121094e+01,4.014490172266960144e-03,-1.177210081368684769e-02,2.888648770749568939e-03
1.860000000000000098e+00,1.144233417510986328e+01,-3.440536186099052429e-02,3.789084265008568764e-03,2.784581447485834360e-04
1.870000000000000107e+00,1.178531169891357422e+01,2.913872944191098213e-03,-1.437162421643733978e-02,4.573881160467863083e-03
1.880000000000000115e+00,1.171351814270019531e+01,-3.498632088303565979e-02,1.601536991074681282e-03,7.391141843982040882e-04
1.890000000000000124e+00,1.210983848571777344e+01,5.584809929132461548e-03,-1.591079682111740112e-02,4.540634341537952423e-03
1.900000000000000133e+00,1.196159839630126953e+01,-3.204305842518806458e-02,1.172591801150701940e-04,2.758118207566440105e-04
1.910000000000000142e+00,1.235446166992187500e+01,1.073629036545753479e-02,-1.728583313524723053e-02,4.649492911994457245e-03
1.919999999999999929e+00,1.210630035400390625e+01,-2.701800689101219177e-02,-1.327028498053550720e-03,4.501927760429680347e-04
1.929999999999999938e+00,1.248306751251220703e+01,1.772178523242473602e-02,-1.840425468981266022e-02,4.984784871339797974e-03
1.939999999999999947e+00,1.214426517486572266e+01,-2.133484557271003723e-02,-2.648091642186045647e-03,6.491611129604279995e-04
1.949999999999999956e+00,1.250728607177734375e+01,2.508380264043807983e-02,-1.923113875091075897e-02,5.556263029575347900e-03
1.959999999999999964e+00,1.209808540344238281e+01,-1.590352505445480347e-02,-3.036943264305591583e-03,5.058344104327261448e-04
1.969999999999999973e+00,1.244993591308593750e+01,3.186595812439918518e-02,-1.901121437549591064e-02,6.064432207494974136e-03
1.979999999999999982e+00,1.199992275238037109e+01,-1.182800997048616409e-02,-2.477878937497735023e-03,1.066664626705460250e-04
1.989999999999999991e+00,1.235131168365478516e+01,3.694929182529449463e-02,-1.774196326732635498e-02,6.006899289786815643e-03
2.000000000000000000e+00,1.188827037811279297e+01,-9.783335030078887939e-03,-1.021614880301058292e-03,-2.618112193886190653e-04
2.010000000000000231e+00,1.226457309722900391e+01,3.945321589708328247e-02,-1.551761105656623840e-02,5.273122340440750122e-03
2.020000000000000018e+00,1.178652477264404297e+01,-1.008589193224906921e-02,1.407813862897455692e-03,-8.750892011448740959e-04
2.030000000000000249e+00,1.219917964935302734e+01,3.954382240772247314e-02,-1.227620523422956467e-02,4.262432921677827835e-03
2.040000000000000036e+00,1.172358036041259766e+01,-1.257500890642404556e-02,4.423500038683414459e-03,-1.680061337538063526e-03
2.049999999999999822e+00,1.218980121612548828e+01,3.736646845936775208e-02,-8.702551014721393585e-03,3.053131513297557831e-03
2.060000000000000053e+00,1.171974277496337891e+01,-1.698073744773864746e-02,7.439603097736835480e-03,-2.703731646761298180e-03
2.069999999999999840e+00,1.225462341308593750e+01,3.317841887474060059e-02,-5.353088490664958954e-03,2.201650058850646019e-03
2.080000000000000071e+00,1.177884197235107422e+01,-2.231470681726932526e-02,1.031415536999702454e-02,-3.734003752470016479e-03
2.089999999999999858e+00,1.238854408264160156e+01,2.851559035480022430e-02,-2.332652220502495766e-03,1.525793340988457203e-03
2.100000000000000089e+00,1.186789226531982422e+01,-2.649537473917007446e-02,1.244318950921297073e-02,-4.970428068190813065e-03
2.109999999999999876e+00,1.257072353363037109e+01,2.468235418200492859e-02,3.764577922993339598e-05,1.166511210612952709e-03
2.120000000000000107e+00,1.200206947326660156e+01,-2.937175147235393524e-02,1.393340714275836945e-02,-5.861617624759674072e-03
2.129999999999999893e+00,1.277006721496582031e+01,2.349669113755226135e-02,1.397666754201054573e-03,7.920429925434291363e-04
2.140000000000000124e+00,1.216150093078613281e+01,-3.023888170719146729e-02,1.480620726943016052e-02,-6.106259766966104507e-03
2.149999999999999911e+00,1.293258190155029297e+01,2.638244442641735077e-02,2.234283601865172386e-03,1.335794338956475258e-03
2.160000000000000142e+00,1.229227256774902344e+01,-2.792007103562355042e-02,1.521843671798706055e-02,-5.508995149284601212e-03
2.169999999999999929e+00,1.308186244964599609e+01,3.134174272418022156e-02,2.565948059782385826e-03,2.309657167643308640e-03
2.180000000000000160e+00,1.239610576629638672e+01,-2.327319793403148651e-02,1.513584423810243607e-02,-4.532138817012310028e-03
2.189999999999999947e+00,1.319687557220458984e+01,3.742410987615585327e-02,2.559178974479436874e-03,3.309498308226466179e-03
2.200000000000000178e+00,1.250053119659423828e+01,-1.785204559564590454e-02,1.475183572620153427e-02,-3.832147223874926567e-03
2.209999999999999964e+00,1.328587722778320312e+01,4.363080859184265137e-02,2.562170149758458138e-03,3.727095201611518860e-03
2.220000000000000195e+00,1.258003139495849609e+01,-1.267174445092678070e-02,1.389181707054376602e-02,-3.200315171852707863e-03
2.229999999999999982e+00,1.335574817657470703e+01,4.933677986264228821e-02,1.971326768398284912e-03,4.029257223010063171e-03
2.240000000000000213e+00,1.259540081024169922e+01,-8.377464488148689270e-03,1.249680574983358383e-02,-2.286448143422603607e-03
2.250000000000000000e+00,1.337975311279296875e+01,5.374237895011901855e-02,7.522162050008773804e-04,4.539390560239553452e-03
2.260000000000000231e+00,1.255560588836669922e+01,-5.659687332808971405e-03,1.095666829496622086e-02,-1.632964704185724258e-03
2.270000000000000018e+00,1.337603569030761719e+01,5.674615874886512756e-02,-6.831540958955883980e-04,4.522631410509347916e-03
2.280000000000000249e+00,1.247292518615722656e+01,-4.623902961611747742e-03,8.442731574177742004e-03,-1.891319290734827518e-03
2.290000000000000036e+00,1.333428096771240234e+01,5.819093063473701477e-02,-3.751600859686732292e-03,3.615659894421696663e-03
2.300000000000000266e+00,1.239541339874267578e+01,-5.073841195553541183e-03,5.169477779418230057e-03,-2.730967011302709579e-03
2.310000000000000053e+00,1.329136753082275391e+01,5.742408707737922668e-02,-6.623669993132352829e-03,2.602948341518640518e-03
2.319999999999999840e+00,1.234610366821289062e+01,-7.217435166239738464e-03,2.394040115177631378e-03,-3.689928445965051651e-03
2.330000000000000071e+00,1.325827693939208984e+01,5.472350493073463440e-02,-8.889211341738700867e-03,1.780365360900759697e-03
2.339999999999999858e+00,1.232145118713378906e+01,-1.079089194536209106e-02,3.269263834226876497e-04,-4.405000247061252594e-03
2.350000000000000089e+00,1.323436069488525391e+01,5.060550197958946228e-02,-1.025535631924867630e-02,1.271159737370908260e-03
2.359999999999999876e+00,1.230791854858398438e+01,-1.534211542457342148e-02,-9.261391242034733295e-04,-4.718709271401166916e-03
2.370000000000000107e+00,1.311699104309082031e+01,4.553131386637687683e-02,-9.851058013737201691e-03,6.456838455051183701e-04
2.379999999999999893e+00,1.222441577911376953e+01,-2.075862698256969452e-02,-8.896870713215321302e-05,-4.751355852931737900e-03
2.390000000000000124e+00,1.302740478515625000e+01,4.017338156700134277e-02,-9.232969954609870911e-03,3.136685700155794621e-04
2.399999999999999911e+00,1.215693759918212891e+01,-2.642468549311161041e-02,1.126436283811926842e-03,-4.277762956917285919e-03
2.410000000000000142e+00,1.297125244140625000e+01,3.464183583855628967e-02,-8.186313323676586151e-03,6.961484323255717754e-04
2.419999999999999929e+00,1.212703609466552734e+01,-3.155832365155220032e-02,2.197476103901863098e-03,-3.666566219180822372e-03
2.430000000000000160e+00,1.296612739562988281e+01,2.996163256466388702e-02,-7.105705328285694122e-03,1.307118800468742847e-03
2.439999999999999947e+00,1.214510917663574219e+01,-3.546913340687751770e-02,3.155414480715990067e-03,-3.060788614675402641e-03
2.450000000000000178e+00,1.300504398345947266e+01,2.669947221875190735e-02,-6.173879839479923248e-03,1.925622927956283092e-03
2.459999999999999964e+00,1.218784904479980469e+01,-3.771072998642921448e-02,3.808384528383612633e-03,-2.433620858937501907e-03
2.470000000000000195e+00,1.305931472778320312e+01,2.518124878406524658e-02,-5.562499165534973145e-03,2.566000213846564293e-03
2.479999999999999982e+00,1.223505401611328125e+01,-3.806661814451217651e-02,4.201776348054409027e-03,-1.823232858441770077e-03
2.490000000000000213e+00,1.310663223266601562e+01,2.546590566635131836e-02,-5.190508440136909485e-03,3.182585816830396652e-03
2.500000000000000000e+00,1.226641941070556641e+01,-3.664427250623703003e-02,4.380742553621530533e-03,-1.268464489839971066e-03
2.510000000000000231e+00,1.312672805786132812e+01,2.729034610092639923e-02,-4.998465068638324738e-03,3.725039307028055191e-03
2.520000000000000018e+00,1.226751422882080078e+01,-3.384930267930030823e-02,4.379326477646827698e-03,-8.264795178547501564e-04
2.530000000000000249e+00,1.310747623443603516e+01,3.012908995151519775e-02,-4.948137793689966202e-03,4.129751585423946381e-03
2.540000000000000036e+00,1.221963500976562500e+01,-3.029119782149791718e-02,4.299387335777282715e-03,-5.291935522109270096e-04
2.550000000000000266e+00,1.303928279876708984e+01,3.335644677281379700e-02,-4.902259912341833115e-03,4.327695816755294800e-03
2.560000000000000053e+00,1.212879848480224609e+01,-2.666032314300537109e-02,4.176484420895576477e-03,-4.498889029491692781e-04
