Wall time,Step,Value
1781731711.212567,67000000,76.17964935302734
1781731718.7617009,67100000,77.24382781982422
1781731725.7740352,67200000,76.76136779785156
1781731732.742976,67300000,76.97264862060547
1781731739.6469078,67400000,77.86373901367188
1781731746.7695222,67500000,76.4955825805664
1781731753.7100842,67600000,77.53550720214844
1781731760.687459,67700000,78.90817260742188
1781731767.3590753,67800000,74.6298828125
1781731774.2032351,67900000,76.2867202758789
1781731780.9663966,68000000,77.5595932006836
1781731787.8979256,68100000,75.51029968261719
1781731794.8731017,68200000,77.28955078125
1781731804.0866456,68300000,77.88465881347656
1781731813.5848968,68400000,77.35712432861328
1781731822.2157607,68500000,77.36329650878906
1781731829.474089,68600000,78.24230194091797
1781731836.16518,68700000,75.8508529663086
1781731842.7185674,68800000,77.13654327392578
1781731849.2863646,68900000,78.8598861694336
1781731856.3099205,69000000,79.04637908935547
1781731864.3963253,69100000,79.29586029052734
1781731871.8592663,69200000,77.71463775634766
1781731879.5568855,69300000,79.73834228515625
1781731886.9654942,69400000,78.00444793701172
1781731894.1241677,69500000,79.90187072753906
1781731900.9049375,69600000,79.06981658935547
1781731907.726183,69700000,79.25619506835938
1781731914.8565218,69800000,77.69676971435547
1781731921.8088148,69900000,76.90410614013672
1781731928.7789507,70000000,77.46636962890625
1781731935.7719064,70100000,78.22560119628906
1781731942.8349614,70200000,77.9958724975586
1781731949.8723905,70300000,78.81161499023438
1781731957.0360134,70400000,78.92078399658203
1781731964.090871,70500000,80.60454559326172
1781731971.119206,70600000,80.58329772949219
1781731977.9911697,70700000,80.95619201660156
1781731984.3749793,70800000,80.8504409790039
1781731990.8118284,70900000,79.42523193359375
1781731997.5547202,71000000,79.4579086303711
1781732004.4205804,71100000,81.62348937988281
1781732011.378342,71200000,81.44203186035156
1781732018.7714548,71300000,81.61674499511719
1781732025.7528214,71400000,80.7315902709961
1781732033.0281296,71500000,79.92871856689453
1781732040.1163332,71600000,79.04605102539062
1781732047.1663747,71700000,81.94515228271484
1781732054.0762906,71800000,82.06745910644531
1781732061.1453614,71900000,81.6441421508789
1781732068.2820275,72000000,79.8412857055664
1781732075.311988,72100000,81.0744400024414
1781732082.4901958,72200000,80.21702575683594
1781732089.4353805,72300000,81.1494140625
1781732096.5784318,72400000,80.52128601074219
1781732103.7929912,72500000,78.62765502929688
1781732111.3203301,72600000,80.43577575683594
1781732117.8198764,72700000,81.33190155029297
1781732124.062642,72800000,81.15874481201172
1781732130.6447055,72900000,82.18611145019531
1781732137.8055072,73000000,82.24267578125
1781732145.0532272,73100000,81.20565795898438
1781732151.9982698,73200000,81.1643295288086
1781732159.5370336,73300000,81.95500183105469
1781732168.3782902,73400000,82.097412109375
1781732177.5987132,73500000,82.09083557128906
1781732185.9338157,73600000,82.27516174316406
1781732192.345869,73700000,82.23301696777344
1781732198.6546605,73800000,81.39026641845703
1781732205.2948644,73900000,81.31814575195312
